Symbol,Trade,Date,Price,Ex. date,Ex. Price,% chg,Profit,% Profit,Shares,Position value,Cum. Profit,# bars,Profit/bar,MAE,MFE
spx,Long,25/02/1970,  89.350,20/03/1970,  87.060,  -2.563%,  -0.166,  -2.563%,   0.072,   6.471,   5.305,  18.000,  -0.010,  -3.346%,   1.903%
spx,Long,25/03/1970,  89.770,2/04/1970,  89.790,   0.022%,   0.001,   0.022%,   0.070,   6.305,   5.306,   6.000,   0.000,  -1.849%,   1.448%
spx,Long,17/06/1970,  76.000,26/06/1970,  73.470,  -3.329%,  -0.210,  -3.329%,   0.083,   6.306,   5.096,   8.000,  -0.030,  -3.553%,   2.697%
spx,Long,13/07/1970,  74.550,21/07/1970,  76.980,   3.260%,   0.199,   3.260%,   0.082,   6.096,   5.295,   7.000,   0.033,  -1.033%,   5.594%
spx,Long,22/07/1970,  77.030,13/08/1970,  74.760,  -2.947%,  -0.186,  -2.947%,   0.082,   6.295,   5.110,  17.000,  -0.012,  -2.947%,   2.596%
spx,Long,20/08/1970,  77.840,27/10/1970,  83.120,   6.783%,   0.414,   6.783%,   0.078,   6.110,   5.524,  48.000,   0.009,  -1.978%,  12.731%
spx,Long,10/11/1970,  84.790,12/11/1970,  84.150,  -0.755%,  -0.049,  -0.755%,   0.077,   6.524,   5.475,   3.000,  -0.025,  -0.755%,   1.710%
spx,Long,17/11/1970,  83.470,18/11/1970,  82.790,  -0.815%,  -0.053,  -0.815%,   0.078,   6.475,   5.422,   2.000,  -0.053,  -0.815%,   0.839%
spx,Long,20/11/1970,  83.720,11/05/1971, 102.620,  22.575%,   1.450,  22.575%,   0.077,   6.422,   6.872, 118.000,   0.012,  -1.469%,  26.135%
spx,Long,8/07/1971, 100.340,13/07/1971,  99.500,  -0.837%,  -0.066,  -0.837%,   0.078,   7.872,   6.806,   4.000,  -0.022,  -0.837%,   1.176%
spx,Long,20/07/1971,  99.320,27/07/1971,  97.780,  -1.551%,  -0.121,  -1.551%,   0.079,   7.806,   6.685,   6.000,  -0.024,  -2.668%,   0.695%
spx,Long,17/08/1971,  99.990,18/08/1971,  98.600,  -1.390%,  -0.107,  -1.390%,   0.077,   7.685,   6.578,   2.000,  -0.107,  -1.500%,   1.010%
spx,Long,23/08/1971,  99.250,16/09/1971,  99.660,   0.413%,   0.031,   0.413%,   0.076,   7.578,   6.609,  18.000,   0.002,  -1.169%,   3.023%
spx,Long,17/09/1971,  99.960,22/09/1971,  98.470,  -1.491%,  -0.113,  -1.491%,   0.076,   7.609,   6.496,   4.000,  -0.038,  -1.491%,   0.560%
spx,Long,1/12/1971,  95.440,29/03/1972, 106.490,  11.578%,   0.868,  11.578%,   0.079,   7.496,   7.364,  84.000,   0.010,  -1.561%,  14.994%
spx,Long,3/04/1972, 107.480,25/04/1972, 107.120,  -0.335%,  -0.028,  -0.335%,   0.078,   8.364,   7.336,  17.000,  -0.002,  -0.679%,   3.377%
spx,Long,28/04/1972, 107.670,1/05/1972, 106.690,  -0.910%,  -0.076,  -0.910%,   0.077,   8.336,   7.260,   2.000,  -0.076,  -0.910%,   0.567%
spx,Long,22/05/1972, 109.690,20/06/1972, 108.560,  -1.030%,  -0.085,  -1.030%,   0.075,   8.260,   7.175,  21.000,  -0.004,  -3.100%,   1.632%
spx,Long,6/07/1972, 109.040,12/07/1972, 106.890,  -1.972%,  -0.161,  -1.972%,   0.075,   8.175,   7.014,   5.000,  -0.040,  -1.990%,   1.128%
spx,Long,26/07/1972, 107.530,27/07/1972, 107.280,  -0.232%,  -0.019,  -0.232%,   0.075,   8.014,   6.995,   2.000,  -0.019,  -0.688%,   0.828%
spx,Long,28/07/1972, 107.380,6/09/1972, 110.550,   2.952%,   0.236,   2.952%,   0.074,   7.995,   7.231,  28.000,   0.009,  -0.801%,   5.653%
spx,Long,10/10/1972, 109.990,12/10/1972, 108.600,  -1.264%,  -0.104,  -1.264%,   0.075,   8.231,   7.127,   3.000,  -0.052,  -1.264%,   1.018%
spx,Long,20/10/1972, 109.240,21/12/1972, 115.110,   5.373%,   0.437,   5.373%,   0.074,   8.127,   7.564,  43.000,   0.010,  -1.510%,   9.658%
spx,Long,27/12/1972, 116.930,15/01/1973, 118.440,   1.291%,   0.111,   1.291%,   0.073,   8.564,   7.674,  12.000,   0.010,  -0.889%,   4.114%
spx,Long,17/01/1973, 118.680,29/01/1973, 116.010,  -2.250%,  -0.195,  -2.250%,   0.073,   8.674,   7.479,   8.000,  -0.028,  -3.126%,   1.053%
spx,Long,7/03/1973, 114.450,8/03/1973, 114.230,  -0.192%,  -0.016,  -0.192%,   0.074,   8.479,   7.463,   2.000,  -0.016,  -1.415%,   0.585%
spx,Long,9/03/1973, 113.790,13/03/1973, 114.480,   0.606%,   0.051,   0.606%,   0.074,   8.463,   7.514,   3.000,   0.026,  -0.756%,   0.888%
spx,Long,28/03/1973, 111.620,2/04/1973, 110.180,  -1.290%,  -0.110,  -1.290%,   0.076,   8.514,   7.404,   4.000,  -0.037,  -1.290%,   1.433%
spx,Long,19/04/1973, 112.170,25/04/1973, 108.340,  -3.414%,  -0.287,  -3.414%,   0.075,   8.404,   7.117,   4.000,  -0.096,  -3.414%,   0.678%
spx,Long,3/05/1973, 110.220,9/05/1973, 110.440,   0.200%,   0.016,   0.200%,   0.074,   8.117,   7.134,   5.000,   0.004,  -3.094%,   1.606%
spx,Long,29/05/1973, 107.510,30/05/1973, 105.910,  -1.488%,  -0.121,  -1.488%,   0.076,   8.134,   7.013,   2.000,  -0.121,  -1.488%,   0.995%
spx,Long,12/06/1973, 108.290,14/06/1973, 106.400,  -1.745%,  -0.140,  -1.745%,   0.074,   8.013,   6.873,   3.000,  -0.070,  -1.745%,   1.136%
spx,Long,19/06/1973, 103.990,21/06/1973, 103.210,  -0.750%,  -0.059,  -0.750%,   0.076,   7.873,   6.814,   3.000,  -0.030,  -1.471%,   1.096%
spx,Long,17/07/1973, 105.720,9/08/1973, 105.610,  -0.104%,  -0.008,  -0.104%,   0.074,   7.814,   6.806,  18.000,  -0.000,  -0.936%,   5.032%
spx,Long,13/09/1973, 103.360,31/10/1973, 108.290,   4.770%,   0.372,   4.770%,   0.076,   7.806,   7.178,  35.000,   0.011,  -0.958%,   9.152%
spx,Long,27/12/1973,  97.740,28/12/1973,  97.540,  -0.205%,  -0.017,  -0.205%,   0.084,   8.178,   7.161,   2.000,  -0.017,  -1.780%,   0.808%
spx,Long,31/12/1973,  97.550,9/01/1974,  93.420,  -4.234%,  -0.346,  -4.234%,   0.084,   8.161,   6.816,   7.000,  -0.058,  -4.234%,   3.475%
spx,Long,15/01/1974,  94.230,28/01/1974,  96.090,   1.974%,   0.154,   1.974%,   0.083,   7.816,   6.970,  10.000,   0.017,  -1.475%,   4.372%
spx,Long,27/02/1974,  96.400,1/03/1974,  95.530,  -0.902%,  -0.072,  -0.902%,   0.083,   7.970,   6.898,   3.000,  -0.036,  -1.245%,   1.068%
spx,Long,5/03/1974,  97.320,28/03/1974,  94.820,  -2.569%,  -0.203,  -2.569%,   0.081,   7.898,   6.695,  18.000,  -0.012,  -2.569%,   3.833%
spx,Long,9/05/1974,  92.960,10/05/1974,  91.470,  -1.603%,  -0.123,  -1.603%,   0.083,   7.695,   6.572,   2.000,  -0.123,  -1.818%,   0.570%
spx,Long,6/06/1974,  91.960,26/06/1974,  87.610,  -4.730%,  -0.358,  -4.730%,   0.082,   7.572,   6.214,  15.000,  -0.026,  -5.720%,   1.957%
spx,Long,7/08/1974,  82.650,12/08/1974,  79.750,  -3.509%,  -0.253,  -3.509%,   0.087,   7.214,   5.961,   4.000,  -0.084,  -3.509%,   1.065%
spx,Long,10/10/1974,  69.790,18/11/1974,  69.270,  -0.745%,  -0.052,  -0.745%,   0.100,   6.960,   5.909,  28.000,  -0.002,  -2.135%,  10.918%
spx,Long,2/01/1975,  70.230,24/03/1975,  81.420,  15.933%,   1.101,  15.933%,   0.098,   6.909,   7.009,  57.000,   0.020,  -2.250%,  23.993%
spx,Long,25/03/1975,  82.060,2/04/1975,  82.430,   0.451%,   0.036,   0.451%,   0.098,   8.009,   7.046,   6.000,   0.007,  -2.413%,   3.437%
spx,Long,11/04/1975,  84.180,10/06/1975,  90.440,   7.436%,   0.598,   7.436%,   0.096,   8.046,   7.644,  42.000,   0.015,  -1.485%,  11.380%
spx,Long,16/06/1975,  91.460,18/06/1975,  90.390,  -1.170%,  -0.101,  -1.170%,   0.095,   8.644,   7.543,   3.000,  -0.051,  -1.465%,   0.831%
spx,Long,19/06/1975,  92.020,22/07/1975,  91.450,  -0.619%,  -0.053,  -0.619%,   0.093,   8.543,   7.490,  23.000,  -0.002,  -2.065%,   4.955%
spx,Long,19/09/1975,  85.880,29/09/1975,  85.030,  -0.990%,  -0.084,  -0.990%,   0.099,   8.490,   7.406,   7.000,  -0.014,  -2.422%,   1.141%
spx,Long,6/10/1975,  86.880,19/11/1975,  89.980,   3.568%,   0.300,   3.568%,   0.097,   8.406,   7.706,  33.000,   0.009,  -1.519%,   6.273%
spx,Long,25/11/1975,  90.710,3/12/1975,  87.600,  -3.429%,  -0.298,  -3.429%,   0.096,   8.706,   7.407,   6.000,  -0.060,  -3.429%,   1.312%
spx,Long,2/01/1976,  90.900,1/03/1976, 100.020,  10.033%,   0.843,  10.033%,   0.092,   8.407,   8.251,  41.000,   0.021,  -1.199%,  13.388%
spx,Long,9/03/1976, 100.580,15/03/1976,  99.800,  -0.776%,  -0.072,  -0.776%,   0.092,   9.251,   8.179,   5.000,  -0.018,  -0.776%,   1.869%
spx,Long,16/03/1976, 100.920,19/03/1976, 100.580,  -0.337%,  -0.031,  -0.337%,   0.091,   9.179,   8.148,   4.000,  -0.010,  -1.526%,   1.080%
spx,Long,23/03/1976, 102.240,9/04/1976, 100.350,  -1.849%,  -0.169,  -1.849%,   0.089,   9.148,   7.979,  14.000,  -0.013,  -1.878%,   2.338%
spx,Long,13/04/1976, 101.050,14/04/1976, 100.310,  -0.732%,  -0.066,  -0.732%,   0.089,   8.979,   7.913,   2.000,  -0.066,  -1.395%,   0.336%
spx,Long,19/04/1976, 101.440,23/04/1976, 102.290,   0.838%,   0.075,   0.838%,   0.088,   8.913,   7.988,   5.000,   0.019,  -1.104%,   2.563%
spx,Long,29/04/1976, 102.130,30/04/1976, 101.640,  -0.480%,  -0.043,  -0.480%,   0.088,   8.988,   7.945,   2.000,  -0.043,  -0.666%,   0.822%
spx,Long,10/05/1976, 103.100,18/05/1976, 101.260,  -1.785%,  -0.160,  -1.785%,   0.087,   8.945,   7.785,   7.000,  -0.027,  -2.609%,   0.863%
spx,Long,15/06/1976, 101.460,20/07/1976, 103.720,   2.227%,   0.196,   2.227%,   0.087,   8.785,   7.981,  25.000,   0.008,  -0.611%,   5.243%
spx,Long,22/07/1976, 103.930,27/07/1976, 103.480,  -0.433%,  -0.039,  -0.433%,   0.086,   8.981,   7.942,   4.000,  -0.013,  -0.751%,   0.751%
spx,Long,3/08/1976, 104.140,6/08/1976, 103.790,  -0.336%,  -0.030,  -0.336%,   0.086,   8.942,   7.912,   4.000,  -0.010,  -1.296%,   0.999%
spx,Long,17/08/1976, 104.800,19/08/1976, 103.390,  -1.345%,  -0.120,  -1.345%,   0.085,   8.912,   7.792,   3.000,  -0.060,  -1.345%,   0.582%
spx,Long,3/09/1976, 104.300,9/09/1976, 104.400,   0.096%,   0.008,   0.096%,   0.084,   8.792,   7.800,   4.000,   0.003,  -0.901%,   1.371%
spx,Long,10/09/1976, 104.650,14/09/1976, 103.940,  -0.678%,  -0.060,  -0.678%,   0.084,   8.800,   7.741,   3.000,  -0.030,  -0.822%,   0.612%
spx,Long,16/09/1976, 105.340,5/10/1976, 103.230,  -2.003%,  -0.175,  -2.003%,   0.083,   8.741,   7.566,  14.000,  -0.013,  -2.003%,   3.209%
spx,Long,18/11/1976, 101.890,1/12/1976, 102.490,   0.589%,   0.050,   0.589%,   0.084,   8.566,   7.616,   9.000,   0.006,  -1.374%,   1.590%
spx,Long,3/12/1976, 102.760,11/01/1977, 104.120,   1.323%,   0.114,   1.323%,   0.084,   8.616,   7.730,  27.000,   0.004,  -0.983%,   5.070%
spx,Long,19/01/1977, 103.850,20/01/1977, 102.970,  -0.847%,  -0.074,  -0.847%,   0.084,   8.730,   7.656,   2.000,  -0.074,  -0.982%,   0.510%
spx,Long,14/03/1977, 101.420,23/03/1977, 100.200,  -1.203%,  -0.104,  -1.203%,   0.085,   8.656,   7.552,   8.000,  -0.015,  -1.203%,   1.262%
spx,Long,2/05/1977,  98.930,11/05/1977,  98.780,  -0.152%,  -0.013,  -0.152%,   0.086,   8.552,   7.539,   8.000,  -0.002,  -0.970%,   1.880%
spx,Long,18/05/1977, 100.300,19/05/1977,  99.880,  -0.419%,  -0.036,  -0.419%,   0.085,   8.539,   7.503,   2.000,  -0.036,  -0.718%,   0.628%
spx,Long,24/05/1977,  97.670,25/05/1977,  96.770,  -0.921%,  -0.078,  -0.921%,   0.087,   8.503,   7.425,   2.000,  -0.078,  -0.921%,   0.594%
spx,Long,13/06/1977,  98.740,17/06/1977,  99.970,   1.246%,   0.105,   1.246%,   0.085,   8.425,   7.530,   5.000,   0.026,  -0.689%,   1.610%
spx,Long,20/06/1977, 100.420,26/07/1977, 100.270,  -0.149%,  -0.013,  -0.149%,   0.085,   8.530,   7.517,  25.000,  -0.001,  -1.603%,   2.141%
spx,Long,7/09/1977,  98.010,8/09/1977,  97.280,  -0.745%,  -0.063,  -0.745%,   0.087,   8.517,   7.454,   2.000,  -0.063,  -0.745%,   0.378%
spx,Long,10/11/1977,  94.710,12/12/1977,  93.630,  -1.140%,  -0.096,  -1.140%,   0.089,   8.454,   7.357,  22.000,  -0.005,  -2.703%,   2.534%
spx,Long,29/12/1977,  94.940,3/01/1978,  93.820,  -1.180%,  -0.099,  -1.180%,   0.088,   8.357,   7.259,   3.000,  -0.049,  -1.180%,   0.769%
spx,Long,8/02/1978,  90.830,14/02/1978,  89.040,  -1.971%,  -0.163,  -1.971%,   0.091,   8.259,   7.096,   5.000,  -0.041,  -1.971%,   0.539%
spx,Long,16/03/1978,  89.510,25/05/1978,  96.800,   8.144%,   0.659,   8.144%,   0.090,   8.096,   7.755,  50.000,   0.013,  -1.609%,  12.077%
spx,Long,26/05/1978,  96.580,31/05/1978,  97.240,   0.683%,   0.060,   0.683%,   0.091,   8.755,   7.815,   3.000,   0.030,  -0.652%,   0.683%
spx,Long,1/06/1978,  97.350,15/06/1978,  98.340,   1.017%,   0.090,   1.017%,   0.091,   8.815,   7.905,  11.000,   0.009,  -0.740%,   4.612%
spx,Long,19/07/1978,  98.120,15/09/1978, 104.120,   6.115%,   0.545,   6.115%,   0.091,   8.905,   8.449,  42.000,   0.013,  -1.437%,  10.120%
spx,Long,28/11/1978,  95.150,29/11/1978,  93.750,  -1.471%,  -0.139,  -1.471%,   0.099,   9.449,   8.310,   2.000,  -0.139,  -1.471%,   1.429%
spx,Long,30/11/1978,  94.700,1/12/1978,  96.280,   1.668%,   0.155,   1.668%,   0.098,   9.310,   8.466,   2.000,   0.155,  -1.489%,   1.668%
spx,Long,4/12/1978,  96.150,18/12/1978,  93.440,  -2.819%,  -0.267,  -2.819%,   0.098,   9.466,   8.199,  11.000,  -0.027,  -2.819%,   2.527%
spx,Long,22/12/1978,  96.310,5/02/1979,  98.090,   1.848%,   0.170,   1.848%,   0.096,   9.199,   8.369,  30.000,   0.006,  -1.599%,   6.521%
spx,Long,7/03/1979,  98.440,20/04/1979, 101.230,   2.834%,   0.266,   2.834%,   0.095,   9.369,   8.634,  32.000,   0.009,  -0.782%,   5.597%
spx,Long,24/04/1979, 102.200,26/04/1979, 102.010,  -0.186%,  -0.018,  -0.186%,   0.094,   9.634,   8.616,   3.000,  -0.009,  -0.793%,   0.851%
spx,Long,1/05/1979, 101.680,3/05/1979, 101.810,   0.128%,   0.012,   0.128%,   0.095,   9.616,   8.629,   3.000,   0.006,  -0.669%,   0.806%
spx,Long,6/06/1979, 101.300,12/07/1979, 102.690,   1.372%,   0.132,   1.372%,   0.095,   9.629,   8.761,  26.000,   0.005,  -0.908%,   3.820%
spx,Long,13/07/1979, 102.320,17/07/1979, 101.830,  -0.479%,  -0.047,  -0.479%,   0.095,   9.761,   8.714,   3.000,  -0.023,  -0.811%,   0.860%
spx,Long,18/07/1979, 101.690,23/07/1979, 101.590,  -0.098%,  -0.010,  -0.098%,   0.096,   9.714,   8.705,   4.000,  -0.003,  -1.318%,   0.718%
spx,Long,25/07/1979, 103.080,18/09/1979, 108.000,   4.773%,   0.463,   4.773%,   0.094,   9.705,   9.168,  39.000,   0.012,  -1.193%,   6.771%
spx,Long,20/09/1979, 110.510,1/10/1979, 108.560,  -1.765%,  -0.179,  -1.765%,   0.092,  10.168,   8.988,   8.000,  -0.026,  -2.642%,   0.968%
spx,Long,2/10/1979, 109.590,9/10/1979, 106.630,  -2.701%,  -0.270,  -2.701%,   0.091,   9.988,   8.719,   6.000,  -0.054,  -2.701%,   2.345%
spx,Long,14/11/1979, 103.390,2/01/1980, 105.760,   2.292%,   0.223,   2.292%,   0.094,   9.719,   8.941,  33.000,   0.007,  -1.431%,   6.712%
spx,Long,8/01/1980, 108.950,25/02/1980, 113.330,   4.020%,   0.400,   4.020%,   0.091,   9.941,   9.341,  34.000,   0.012,  -2.441%,  10.344%
spx,Long,26/02/1980, 113.980,27/02/1980, 112.380,  -1.404%,  -0.145,  -1.404%,   0.091,  10.341,   9.196,   2.000,  -0.145,  -1.474%,   0.684%
spx,Long,22/04/1980, 103.430,28/08/1980, 122.080,  18.032%,   1.838,  18.032%,   0.099,  10.196,  11.034,  91.000,   0.020,  -2.533%,  23.542%
spx,Long,29/08/1980, 122.380,23/10/1980, 129.530,   5.842%,   0.703,   5.842%,   0.098,  12.034,  11.737,  39.000,   0.019,  -1.079%,  11.031%
spx,Long,24/10/1980, 129.850,30/10/1980, 126.290,  -2.742%,  -0.349,  -2.742%,   0.098,  12.737,  11.388,   5.000,  -0.087,  -2.742%,   0.539%
spx,Long,11/11/1980, 131.260,10/12/1980, 128.260,  -2.286%,  -0.283,  -2.286%,   0.094,  12.388,  11.105,  21.000,  -0.014,  -2.286%,   8.152%
spx,Long,5/01/1981, 137.970,20/01/1981, 131.650,  -4.581%,  -0.554,  -4.581%,   0.088,  12.105,  10.551,  12.000,  -0.050,  -4.581%,   1.703%
spx,Long,27/02/1981, 131.270,10/03/1981, 130.460,  -0.617%,  -0.071,  -0.617%,   0.088,  11.551,  10.479,   8.000,  -0.010,  -2.064%,   1.287%
spx,Long,11/03/1981, 129.950,14/04/1981, 132.680,   2.101%,   0.241,   2.101%,   0.088,  11.479,  10.720,  25.000,   0.010,  -0.947%,   6.487%
spx,Long,15/04/1981, 134.170,22/04/1981, 134.140,  -0.022%,  -0.003,  -0.022%,   0.087,  11.720,  10.718,   5.000,  -0.001,  -1.468%,   1.647%
spx,Long,3/06/1981, 130.710,16/06/1981, 132.150,   1.102%,   0.129,   1.102%,   0.090,  11.718,  10.847,  10.000,   0.014,  -1.484%,   3.795%
spx,Long,17/06/1981, 133.320,18/06/1981, 131.640,  -1.260%,  -0.149,  -1.260%,   0.089,  11.847,  10.698,   2.000,  -0.149,  -1.883%,   0.495%
spx,Long,19/06/1981, 132.270,24/06/1981, 132.660,   0.295%,   0.034,   0.295%,   0.088,  11.698,  10.732,   4.000,   0.011,  -1.346%,   1.293%
spx,Long,31/07/1981, 130.920,24/08/1981, 125.500,  -4.140%,  -0.486,  -4.140%,   0.090,  11.732,  10.246,  17.000,  -0.030,  -4.140%,   3.254%
spx,Long,7/10/1981, 121.310,12/10/1981, 121.210,  -0.082%,  -0.009,  -0.082%,   0.093,  11.246,  10.237,   4.000,  -0.003,  -1.830%,   1.624%
spx,Long,13/10/1981, 120.780,14/10/1981, 118.800,  -1.639%,  -0.184,  -1.639%,   0.093,  11.237,  10.053,   2.000,  -0.184,  -1.639%,   1.316%
spx,Long,15/10/1981, 119.710,18/11/1981, 120.260,   0.459%,   0.051,   0.459%,   0.092,  11.053,  10.104,  25.000,   0.002,  -2.423%,   5.254%
spx,Long,19/11/1981, 120.710,14/12/1981, 122.780,   1.715%,   0.190,   1.715%,   0.092,  11.104,  10.294,  17.000,   0.012,  -1.069%,   5.476%
spx,Long,15/12/1981, 122.990,24/12/1981, 122.540,  -0.366%,  -0.041,  -0.366%,   0.092,  11.294,  10.253,   8.000,  -0.006,  -1.146%,   1.529%
spx,Long,23/03/1982, 113.550,25/03/1982, 113.210,  -0.299%,  -0.034,  -0.299%,   0.099,  11.253,  10.219,   3.000,  -0.017,  -1.162%,   0.845%
spx,Long,1/04/1982, 113.790,17/05/1982, 116.710,   2.566%,   0.288,   2.566%,   0.099,  11.219,  10.507,  32.000,   0.009,  -2.030%,   5.387%
spx,Long,14/07/1982, 110.440,28/07/1982, 107.740,  -2.445%,  -0.281,  -2.445%,   0.104,  11.507,  10.226,  11.000,  -0.028,  -2.445%,   1.766%
spx,Long,2/08/1982, 108.980,4/08/1982, 106.140,  -2.606%,  -0.293,  -2.606%,   0.103,  11.226,   9.933,   3.000,  -0.146,  -2.606%,   0.413%
spx,Long,20/08/1982, 113.020,5/10/1982, 121.980,   7.928%,   0.867,   7.928%,   0.097,  10.933,  10.800,  32.000,   0.028,  -3.389%,  11.865%
spx,Long,6/10/1982, 125.970,16/11/1982, 135.420,   7.502%,   0.885,   7.502%,   0.094,  11.800,  11.685,  30.000,   0.031,  -3.152%,  14.599%
spx,Long,17/11/1982, 137.930,18/11/1982, 138.340,   0.297%,   0.038,   0.297%,   0.092,  12.685,  11.723,   2.000,   0.038,  -1.784%,   0.297%
spx,Long,29/11/1982, 134.200,3/12/1982, 138.690,   3.346%,   0.426,   3.346%,   0.095,  12.723,  12.148,   5.000,   0.106,  -0.380%,   4.598%
spx,Long,7/12/1982, 142.720,9/12/1982, 140.000,  -1.906%,  -0.251,  -1.906%,   0.092,  13.148,  11.898,   3.000,  -0.125,  -1.906%,   0.673%
spx,Long,21/12/1982, 138.610,3/01/1983, 138.340,  -0.195%,  -0.025,  -0.195%,   0.093,  12.898,  11.873,   9.000,  -0.003,  -1.832%,   2.691%
spx,Long,4/01/1983, 141.360,25/01/1983, 141.750,   0.276%,   0.036,   0.276%,   0.091,  12.873,  11.908,  16.000,   0.002,  -2.320%,   4.952%
spx,Long,26/01/1983, 141.540,8/02/1983, 145.700,   2.939%,   0.379,   2.939%,   0.091,  12.908,  12.288,  10.000,   0.042,  -0.268%,   4.154%
spx,Long,10/02/1983, 147.500,4/04/1983, 153.020,   3.742%,   0.497,   3.742%,   0.090,  13.288,  12.785,  36.000,   0.014,  -2.481%,   5.098%
spx,Long,7/04/1983, 151.760,8/04/1983, 152.850,   0.718%,   0.099,   0.718%,   0.091,  13.785,  12.884,   2.000,   0.099,  -0.626%,   0.718%
spx,Long,11/04/1983, 155.140,31/05/1983, 162.390,   4.673%,   0.649,   4.673%,   0.089,  13.884,  13.533,  36.000,   0.019,  -1.463%,   7.638%
spx,Long,1/06/1983, 162.550,7/06/1983, 162.770,   0.135%,   0.020,   0.135%,   0.089,  14.533,  13.552,   5.000,   0.005,  -0.751%,   1.563%
spx,Long,13/06/1983, 164.840,15/07/1983, 164.290,  -0.334%,  -0.049,  -0.334%,   0.088,  14.552,  13.504,  24.000,  -0.002,  -1.298%,   4.101%
spx,Long,20/07/1983, 169.290,21/07/1983, 169.060,  -0.136%,  -0.020,  -0.136%,   0.086,  14.504,  13.484,   2.000,  -0.020,  -2.599%,   0.000%
spx,Long,26/07/1983, 170.530,27/07/1983, 167.590,  -1.724%,  -0.250,  -1.724%,   0.085,  14.484,  13.234,   2.000,  -0.250,  -1.724%,   0.088%
spx,Long,17/08/1983, 165.290,18/08/1983, 163.550,  -1.053%,  -0.150,  -1.053%,   0.086,  14.234,  13.085,   2.000,  -0.150,  -1.125%,   0.067%
spx,Long,30/08/1983, 162.580,5/10/1983, 167.740,   3.174%,   0.447,   3.174%,   0.087,  14.085,  13.532,  26.000,   0.018,  -0.289%,   4.816%
spx,Long,6/10/1983, 170.280,19/10/1983, 166.730,  -2.085%,  -0.303,  -2.085%,   0.085,  14.532,  13.229,  10.000,  -0.034,  -2.085%,   1.392%
spx,Long,21/11/1983, 166.050,13/12/1983, 164.930,  -0.675%,  -0.096,  -0.674%,   0.086,  14.229,  13.133,  16.000,  -0.006,  -0.933%,   1.217%
spx,Long,4/01/1984, 166.780,26/01/1984, 164.240,  -1.523%,  -0.215,  -1.523%,   0.085,  14.133,  12.917,  17.000,  -0.013,  -1.643%,   1.655%
spx,Long,12/03/1984, 156.340,26/03/1984, 156.670,   0.211%,   0.029,   0.211%,   0.089,  13.917,  12.947,  11.000,   0.003,  -1.273%,   2.629%
spx,Long,28/03/1984, 159.880,2/04/1984, 157.980,  -1.188%,  -0.166,  -1.188%,   0.087,  13.947,  12.781,   4.000,  -0.055,  -1.614%,   0.363%
spx,Long,4/04/1984, 157.540,10/04/1984, 155.870,  -1.060%,  -0.146,  -1.060%,   0.087,  13.781,  12.635,   5.000,  -0.037,  -2.171%,   0.362%
spx,Long,12/04/1984, 157.730,13/04/1984, 157.310,  -0.266%,  -0.036,  -0.266%,   0.086,  13.635,  12.599,   2.000,  -0.036,  -2.257%,   0.006%
spx,Long,17/04/1984, 158.970,18/04/1984, 157.900,  -0.673%,  -0.092,  -0.673%,   0.086,  13.599,  12.507,   2.000,  -0.092,  -0.673%,   0.390%
spx,Long,23/04/1984, 156.800,14/05/1984, 157.500,   0.446%,   0.060,   0.446%,   0.086,  13.507,  12.567,  16.000,   0.004,  -0.121%,   3.386%
spx,Long,15/05/1984, 158.000,16/05/1984, 157.990,  -0.006%,  -0.001,  -0.006%,   0.086,  13.567,  12.567,   2.000,  -0.001,  -0.449%,   0.171%
spx,Long,20/06/1984, 154.840,2/07/1984, 153.200,  -1.059%,  -0.144,  -1.059%,   0.088,  13.567,  12.423,   9.000,  -0.018,  -2.506%,   0.517%
spx,Long,16/07/1984, 151.600,18/07/1984, 151.400,  -0.132%,  -0.018,  -0.132%,   0.089,  13.423,  12.405,   3.000,  -0.009,  -1.049%,   0.660%
spx,Long,1/08/1984, 154.080,10/09/1984, 164.260,   6.607%,   0.886,   6.607%,   0.087,  13.405,  13.291,  28.000,   0.033,  -2.220%,   9.553%
spx,Long,13/09/1984, 167.940,20/09/1984, 167.470,  -0.280%,  -0.040,  -0.280%,   0.085,  14.291,  13.251,   6.000,  -0.008,  -1.941%,   1.018%
spx,Long,18/10/1984, 168.100,26/10/1984, 165.290,  -1.672%,  -0.238,  -1.672%,   0.085,  14.251,  13.013,   7.000,  -0.040,  -2.558%,   0.904%
spx,Long,30/10/1984, 166.840,16/11/1984, 164.100,  -1.642%,  -0.230,  -1.642%,   0.084,  14.013,  12.783,  14.000,  -0.018,  -1.642%,   2.140%
spx,Long,27/11/1984, 166.290,29/11/1984, 163.910,  -1.431%,  -0.197,  -1.431%,   0.083,  13.783,  12.585,   3.000,  -0.099,  -1.431%,   0.367%
spx,Long,18/12/1984, 168.110,24/12/1984, 166.760,  -0.803%,  -0.109,  -0.803%,   0.081,  13.585,  12.476,   5.000,  -0.027,  -2.677%,   0.547%
spx,Long,26/12/1984, 166.470,27/12/1984, 165.750,  -0.433%,  -0.058,  -0.433%,   0.081,  13.476,  12.418,   2.000,  -0.058,  -0.433%,   0.174%
spx,Long,28/12/1984, 166.260,7/03/1985, 179.510,   7.969%,   1.069,   7.969%,   0.081,  13.418,  13.487,  48.000,   0.023,  -1.744%,  10.640%
spx,Long,10/04/1985, 179.420,30/04/1985, 179.830,   0.229%,   0.033,   0.229%,   0.081,  14.487,  13.520,  15.000,   0.002,  -0.674%,   2.335%
